place;username;date;text;permalink
c3f37afa9efcf94b;DebraDianeParr;2016-11-11 08:27;"@POTUS @BarackObama @realDonaldTrump Threats of assassination against POTUS, President Elects & Ex-Presidents are felonies @monisha_rajesh https:// twitter.com/lrihendry/stat us/796908361392488452 …";https://twitter.com/DebraDianeParr/status/796977707120730112
c3f37afa9efcf94b;DebraDianeParr;2016-11-11 08:25;"@POTUS @BarackObama @realDonaldTrump Threats of assassination against POTUS, President Elects & Ex-Presidents are felonies @monisha_rajesh https:// twitter.com/bfraser747/sta tus/796857977084878852 …";https://twitter.com/DebraDianeParr/status/796977172107919360
c3f37afa9efcf94b;K80Blog;2016-11-11 08:20;". @realDonaldTrump now Obama's a great guy? Your supporters must be a bit confused. I'm not.";https://twitter.com/K80Blog/status/796975866186235904
c3f37afa9efcf94b;Think1025;2016-11-11 08:16;"@ImMattGiraud @kimsgordon @realDonaldTrump can't express my agreement with you sufficiently. You nailed it. No longer America";https://twitter.com/Think1025/status/796974834823626752
c3f37afa9efcf94b;K80Blog;2016-11-11 08:15;". @realDonaldTrump I will never stop protesting your bullshit. NEVER EVER!";https://twitter.com/K80Blog/status/796974664606220288
c3f37afa9efcf94b;LynnaRenae8;2016-11-11 08:13;"@charlesgrady2 @rickyftw @realDonaldTrump HEY LIBTARD!THAT YOGA IS EASTERN RELIGION AND WILL GET YOU THROWN INTO THE LAKE OF FIRE! DUMB BUTT";https://twitter.com/LynnaRenae8/status/796974172652060672
c3f37afa9efcf94b;LynnaRenae8;2016-11-11 08:11;"@CrackyPepsi @rickyftw @realDonaldTrump THAT LITTLE BOY IS EXHAUSTED SLEEPING ON HIS FEET! I CAN'T STAND POOR LOSERS. GET EDUCATED YOU FOOL";https://twitter.com/LynnaRenae8/status/796973624569843712
c3f37afa9efcf94b;LynnaRenae8;2016-11-11 08:09;"@CrackyPepsi @rickyftw @realDonaldTrump HEY TROLL CRAWL BACK UNDER YOUR BRIDGE, YOU'RE YOUNG I'ILL GIVE YOU A BREAK GOOGLE HILLARY SATANIST";https://twitter.com/LynnaRenae8/status/796973145026654208
c3f37afa9efcf94b;LynnaRenae8;2016-11-11 08:06;"@rickyftw @realDonaldTrump WHAT DO YOU MEAN TROLL???";https://twitter.com/LynnaRenae8/status/796972459262099456
c3f37afa9efcf94b;HeathCastor;2016-11-11 07:56;"@realDonaldTrump just delete your account and yourself already. You sorta won and you're still whining. I'm done with you. #annoyingpos";https://twitter.com/HeathCastor/status/796969882504089600
c3f37afa9efcf94b;LynnaRenae8;2016-11-11 07:56;"@DonaldJTrumpJr @realDonaldTrump we DID win this thing!Thank you for all of your hard work! All of you Trumps! We love you in AUSTIN TEXAS!";https://twitter.com/LynnaRenae8/status/796969733618892800
c3f37afa9efcf94b;LynnaRenae8;2016-11-11 07:54;"@EricTrump @realDonaldTrump that's a great picture guys!We were praying so hard and then jumping up and down!We are with you & we love you!";https://twitter.com/LynnaRenae8/status/796969351341428736
c3f37afa9efcf94b;friendlychuckle;2016-11-11 07:45;"@realDonaldTrump The people who have been called the n-word since you've been elected could argue their situation is a little more unfair js https:// twitter.com/realdonaldtrum p/status/796900183955095552 …";https://twitter.com/friendlychuckle/status/796967147968888832
c3f37afa9efcf94b;hotdogpudding;2016-11-11 07:27;"@samsteinhp @pattonoswalt @thehill Will you denounce this, @realDonaldTrump ?";https://twitter.com/hotdogpudding/status/796962437899677696
c3f37afa9efcf94b;PaulCobler;2016-11-11 07:01;"Riots in Portland, Oregon. Started as a protest against the election of @realDonaldTrump . https:// twitter.com/portlandpolice /status/796933213008474112 …";https://twitter.com/PaulCobler/status/796955981297160192
c3f37afa9efcf94b;mjmblackburn;2016-11-11 06:42;"@realDonaldTrump how can you foster more hatred in the country with your remarks.Please act like the POTUS and not like a child.";https://twitter.com/mjmblackburn/status/796951088490496000
c3f37afa9efcf94b;dougom;2016-11-11 06:20;"@YankeesGod2722 @AmyKNelson @realDonaldTrump Um, no. We were worried you take up arms and start a violent insurrection. Very different.";https://twitter.com/dougom/status/796945571542077440
c3f37afa9efcf94b;dougom;2016-11-11 06:15;"@realDonaldTrump Jesus, even after you WIN you're a whining cry-baby. Typical bully; beats on people all day, gets slapped, whines to mama.";https://twitter.com/dougom/status/796944320318337024
c3f37afa9efcf94b;dougom;2016-11-11 06:13;"@realDonaldTrump *Teenagers* are "professional protesters"? Good LORD you're stupid. We're fucking doomed.";https://twitter.com/dougom/status/796943881082380288
c3f37afa9efcf94b;rebeccaegold;2016-11-11 06:03;"@realDonaldTrump Please look at what you have created and encouraged. http://www. latimes.com/nation/politic s/trailguide/la-na-updates-trail-guide-kkk-trump-north-carolina-1478822255-htmlstory.html … https:// twitter.com/i/moments/7964 17517157830656 …";https://twitter.com/rebeccaegold/status/796941442501541888
c3f37afa9efcf94b;Annie_M_Bush;2016-11-11 05:51;"@realDonaldTrump U lost the popular vote. U better reverse all this racism & sexism u have incited. I c the end of the world with u as pres";https://twitter.com/Annie_M_Bush/status/796938419326881796
c3f37afa9efcf94b;AdrianPalomo_;2016-11-11 05:21;"@realDonaldTrump Ohh fuck off";https://twitter.com/AdrianPalomo_/status/796930711957766144
c3f37afa9efcf94b;scottaltimaman;2016-11-11 05:08;"@realDonaldTrump wtf Donnie why you so angry????";https://twitter.com/scottaltimaman/status/796927462122856448
c3f37afa9efcf94b;frederickwalser;2016-11-11 05:04;"@realDonaldTrump pic.twitter.com/yzdg4vzlqD";https://twitter.com/frederickwalser/status/796926501375660033
c3f37afa9efcf94b;frederickwalser;2016-11-11 05:02;"@realDonaldTrump pic.twitter.com/s1loqud5xm";https://twitter.com/frederickwalser/status/796926138648068096
c3f37afa9efcf94b;amy_likes_it;2016-11-11 05:02;"@realDonaldTrump @BarackObama @BernieSanders @HillaryClinton want to be true leaders of this great nation come together and say enough";https://twitter.com/amy_likes_it/status/796926075263709184
c3f37afa9efcf94b;SharkFilms;2016-11-11 04:55;"At least when @realDonaldTrump destroys our economy and environment I get to tell people I told you so. #Ugh #Notworthit";https://twitter.com/SharkFilms/status/796924356400205825
c3f37afa9efcf94b;Awithers10;2016-11-11 04:12;"@realDonaldTrump I gave you my vote what will you do about David Duke?";https://twitter.com/Awithers10/status/796913582986457088
c3f37afa9efcf94b;gilllzzzz;2016-11-11 04:07;"@realDonaldTrump I had to unblock you to tag u in this so enjoy";https://twitter.com/gilllzzzz/status/796912329053106176
c3f37afa9efcf94b;Rambobiggs;2016-11-11 03:53;"@NRO @realDonaldTrump @TomRtweets me";https://twitter.com/Rambobiggs/status/796908608126644225
c3f37afa9efcf94b;Ahaley;2016-11-11 03:49;"Hey @realDonaldTrump you headed down to North Carolina for your rally, errrr "parade?" http://www. latimes.com/nation/politic s/trailguide/la-na-updates-trail-guide-kkk-trump-north-carolina-1478822255-htmlstory.html …";https://twitter.com/Ahaley/status/796907573391851524
c3f37afa9efcf94b;JScullyClemmons;2016-11-11 03:42;". @realDonaldTrump you spent 8 yrs protesting our current @POTUS in false, explicitly racist ways & you're whining about protests 1 day in?";https://twitter.com/JScullyClemmons/status/796906024317972484
c3f37afa9efcf94b;BikerButt;2016-11-11 03:40;"@BettyBowers @realDonaldTrump looks like he got his twitter access back.";https://twitter.com/BikerButt/status/796905517746651137
c3f37afa9efcf94b;JScullyClemmons;2016-11-11 03:30;"I guess this is how @realDonaldTrump plans to be President for all Americans? Ugh.";https://twitter.com/JScullyClemmons/status/796902953693089793
c3f37afa9efcf94b;JScullyClemmons;2016-11-11 03:25;"It's called dissent, Mr. President-Elect @realDonaldTrump , and in these United States, we respect it.";https://twitter.com/JScullyClemmons/status/796901627877789700
c3f37afa9efcf94b;TXFoodCrawlers;2016-11-11 03:24;"@KatyTurNBC @realDonaldTrump ugh come on.. don't talk about what's unfair";https://twitter.com/TXFoodCrawlers/status/796901473863036928
c3f37afa9efcf94b;PetsVoteToo;2016-11-11 02:54;"@realDonaldTrump silent as alt-right attacks Muslims, students chant slurs and KKK plans celebrations. Leadership?";https://twitter.com/PetsVoteToo/status/796893887965122560
c3f37afa9efcf94b;lizzyg08;2016-11-11 02:50;"@realDonaldTrump #NotMyPresidentElect and you never will be! #norespect #ImpeachTrump";https://twitter.com/lizzyg08/status/796892919001137153
c3f37afa9efcf94b;thustweetsdavid;2016-11-11 02:50;"I'd like to personally thank @realDonaldTrump for making @carleeadison96 more active on Twitter.";https://twitter.com/thustweetsdavid/status/796892884276494336
c3f37afa9efcf94b;lizzyg08;2016-11-11 02:46;"That SOB @realDonaldTrump won't do ! #hesajoke https:// twitter.com/ladygaga/statu s/796890606408699904 …";https://twitter.com/lizzyg08/status/796891880537591808
c3f37afa9efcf94b;Goodgrief2015;2016-11-11 02:34;"Humanity strikes back at @realDonaldTrump . Join the #WorldToTrump open letter that’s sweeping the planet! #Trump https:// secure.avaaz.org/campaign/en/pr esident_trump_letter_loc/?wYXbtgb …";https://twitter.com/Goodgrief2015/status/796888778342367232
c3f37afa9efcf94b;ATxTE;2016-11-11 02:32;". @AustinRB @atxviking #CapitalFactory : #RVM — #W , #rbenv — #Obama , #chruby — new tool for the @realDonaldTrump era! pic.twitter.com/bw2KH2dOrB";https://twitter.com/ATxTE/status/796888244302598146
c3f37afa9efcf94b;keylala88;2016-11-11 01:53;"@kirstiealley @BeyondTheSelena @realDonaldTrump I watched you on Cheers as a wee lad,I still love ya";https://twitter.com/keylala88/status/796878360953626624
c3f37afa9efcf94b;Rambobiggs;2016-11-11 01:48;"I wanna do reporting for a Trump presidency all over the world @realDonaldTrump #Infowars";https://twitter.com/Rambobiggs/status/796877231305981953
c3f37afa9efcf94b;Rambobiggs;2016-11-11 01:44;"@MaraJustine1 @realDonaldTrump sounds good!!!";https://twitter.com/Rambobiggs/status/796876297804935170
c3f37afa9efcf94b;Rambobiggs;2016-11-11 01:36;"@MaraJustine1 @realDonaldTrump awesome!! Thank you so much. I watched you on AGT!";https://twitter.com/Rambobiggs/status/796874220823314432
c3f37afa9efcf94b;bpadj;2016-11-11 01:33;"So Awesome! @realDonaldTrump @seanhannity @JohnKStahlUSA @PrisonPlanet @TheFederalist1 @disspat https:// twitter.com/steve0423/stat us/796803837462020096 …";https://twitter.com/bpadj/status/796873376409288710
c3f37afa9efcf94b;Rambobiggs;2016-11-11 01:32;"@MaraJustine1 @realDonaldTrump that's awesome! How'd that feel!!";https://twitter.com/Rambobiggs/status/796873240798986240
c3f37afa9efcf94b;srt973;2016-11-11 01:12;"@FoxNews @SpeakerRyan @realDonaldTrump thats good #speakerRyan keep kissing that ass. #disappointed";https://twitter.com/srt973/status/796868210171793410
c3f37afa9efcf94b;MisterC2u2;2016-11-11 00:27;"People who think that @realDonaldTrump is the anti-Christ or the 2nd coming of Christ truly don't understand the American political system.";https://twitter.com/MisterC2u2/status/796856906484740096
c3f37afa9efcf94b;jdraina;2016-11-10 23:57;"@Harlan @realDonaldTrump indeed";https://twitter.com/jdraina/status/796849402384150533
c3f37afa9efcf94b;OnThaRealmag;2016-11-10 23:46;"@realDonaldTrump is the President of the United States Of America. So, can you put the Bill Cosby show back on?..";https://twitter.com/OnThaRealmag/status/796846609082580992
c3f37afa9efcf94b;Thomas_Marr;2016-11-10 22:57;"@Zepp1978 @HarrisJosh @BarackObama @realDonaldTrump Very much so.";https://twitter.com/Thomas_Marr/status/796834169645109248
c3f37afa9efcf94b;BrenhamSean;2016-11-10 21:02;"@realDonaldTrump , what do you have to say about American children bullying other American children about the wall you've promised to build?";https://twitter.com/BrenhamSean/status/796805175709204480
c3f37afa9efcf94b;lexvxicondevil;2016-11-10 20:43;"I have a stress rash on my face @realDonaldTrump why don't you pay for my skincare with all your money you asshole this is all your fault";https://twitter.com/lexvxicondevil/status/796800415887163392
c3f37afa9efcf94b;nkosi;2016-11-10 18:53;"Nice 1st meeting between @realDonaldTrump and @BarackObama Calm down America. You'll be fine.";https://twitter.com/nkosi/status/796772877861355521
c3f37afa9efcf94b;PacoLozano3;2016-11-10 18:33;"@realDonaldTrump I didn't vote for you, but Congrats on your win; you will be my President. Please address this type of behavior ASAP! Thx! https:// twitter.com/kxan_news/stat us/796737674807824384 …";https://twitter.com/PacoLozano3/status/796767777793146882
c3f37afa9efcf94b;JSterlingPound;2016-11-10 17:53;"@realDonaldTrump NO";https://twitter.com/JSterlingPound/status/796757675434528769
c3f37afa9efcf94b;wazwasim;2016-11-10 17:51;"@realDonaldTrump pic.twitter.com/C67vhg5KCM";https://twitter.com/wazwasim/status/796757252866789377
c3f37afa9efcf94b;tiger78232;2016-11-10 17:31;"@FoxBusiness @POTUS don't trust the POTUS.... Remember what he said throughout the election. @realDonaldTrump @BigStick2013";https://twitter.com/tiger78232/status/796752236873449474
c3f37afa9efcf94b;davegoodin;2016-11-10 17:19;"@realDonaldTrump @mike_pence Congrats gentlemen!!!! I'm still waking up smiling!!!! pic.twitter.com/amiAqzB97E";https://twitter.com/davegoodin/status/796749166689091585
c3f37afa9efcf94b;Tianaatx_;2016-11-10 17:09;"@realDonaldTrump behind that mask pic.twitter.com/bZuu0FTQmB";https://twitter.com/Tianaatx_/status/796746548763824132
c3f37afa9efcf94b;MASMarketing8;2016-11-10 17:04;"@realDonaldTrump Good job. Please turn the party around small gov. more jobs. I know you can do a GREAT job.";https://twitter.com/MASMarketing8/status/796745308285845504
c3f37afa9efcf94b;K80Blog;2016-11-10 16:25;". @realDonaldTrump This ain't your rally anymore bud! Now you face all of us & we reject you!";https://twitter.com/K80Blog/status/796735476363329536
c3f37afa9efcf94b;R_Crecelius;2016-11-10 16:23;"@realDonaldTrump State property was vandalized w/ profane words about you by persons upset by your presidency.";https://twitter.com/R_Crecelius/status/796735094304206848
c3f37afa9efcf94b;ridelfin;2016-11-10 16:19;"@bdfelipe @realDonaldTrump swear to God that emoji always seems weird bc on android it looks slightly happy";https://twitter.com/ridelfin/status/796733916350676993
c3f37afa9efcf94b;garyleff;2016-11-10 16:08;"It's a miracle! @realDonaldTrump is elected and a taco truck appears! #brightside pic.twitter.com/2GXYezRw6M";https://twitter.com/garyleff/status/796731202304622592
c3f37afa9efcf94b;R_Crecelius;2016-11-10 16:07;"A kid in Austin got beaten for voicing his support. @realDonaldTrump";https://twitter.com/R_Crecelius/status/796730964344979456
c3f37afa9efcf94b;VanceGinn;2016-11-10 15:14;"Renegotiate #trade deals, @realDonaldTrump ? If so, simplify them: "No trade barriers between countries X & Y." http://www. wsj.com/articles/busin esses-world-wide-face-uncertainty-in-wake-of-trump-victory-1478705371 … @WSJ";https://twitter.com/VanceGinn/status/796717552537915392
c3f37afa9efcf94b;VanceGinn;2016-11-10 14:58;". @realDonaldTrump should end failed #Keynesian policies & return to free market capitalism to boost growth. http://www. wsj.com/articles/the-c ontrarian-trump-trade-buy-the-dip-1478676615 … via @WSJ";https://twitter.com/VanceGinn/status/796713635091533824
c3f37afa9efcf94b;MAlBufalah;2016-11-10 13:17;"President Elect #Trump @realDonaldTrump will meet President #Obama @BarackObama in the Oval Office in less than 4 hours. #USElection2016";https://twitter.com/MAlBufalah/status/796688158138122240
c3f37afa9efcf94b;dj_dwjohns1;2016-11-10 13:05;"@megynkelly @KatrinaPierson @realDonaldTrump and now we will bypass you Megyn. Good luck @Cosmopolitan";https://twitter.com/dj_dwjohns1/status/796685189263015936
c3f37afa9efcf94b;JustinDavishere;2016-11-10 06:43;"By your own words, @realDonaldTrump https:// twitter.com/JoshCrewsReall y/status/796551226007560192 …";https://twitter.com/JustinDavishere/status/796589022839795712
c3f37afa9efcf94b;PetsVoteToo;2016-11-10 06:16;"@realDonaldTrump Time to tell us how you are bringing manufacturing jobs back. Plan to produce Trump products here?";https://twitter.com/PetsVoteToo/status/796582370031894528
c3f37afa9efcf94b;karltm;2016-11-10 05:56;"2017: @realDonaldTrump , in a show of unity, consolation and ultimate trolling, pardons Hillary Clinton as his first act as President.";https://twitter.com/karltm/status/796577365958815744
c3f37afa9efcf94b;grossdog7328;2016-11-10 05:56;"If Hillary can do it, I can too. Clean slate. Goodnight Mr President @realDonaldTrump looking forward to this country coming together as one";https://twitter.com/grossdog7328/status/796577182294351872
c3f37afa9efcf94b;victoriafitz14;2016-11-10 05:51;"@realDonaldTrump 1 of the first things I'd like to see is the punishment of those who think it's ok to riot and loot their own neighborhoods";https://twitter.com/victoriafitz14/status/796576107525009408
c3f37afa9efcf94b;zzyzxx8;2016-11-10 04:36;"If #DNC used superdelegates 2 pick most likely candidate to defeat @realDonaldTrump , @BernieSanders would be POTUS elect #ElectionNight";https://twitter.com/zzyzxx8/status/796557114923778048
c3f37afa9efcf94b;Taigaustin;2016-11-10 04:13;"@KelseyGrammer did you vote for @realDonaldTrump or hill dog?";https://twitter.com/Taigaustin/status/796551236514435072
c3f37afa9efcf94b;DBplusStrong;2016-11-10 03:54;"@cnnbrk Do you have a poll on saying these protesters are million plus..LoL. Crooked is out, go home. President Elect @realDonaldTrump #MAGA";https://twitter.com/DBplusStrong/status/796546528114593792
c3f37afa9efcf94b;bristone19;2016-11-10 03:51;"@andersoncooper on @CNN reports that @realDonaldTrump and President Obama have a meeting scheduled for tomorrow.";https://twitter.com/bristone19/status/796545715099013120
c3f37afa9efcf94b;PetsVoteToo;2016-11-10 03:49;"@realDonaldTrump In your promises for your first 100 days, I didn't see buying US made steel or moving your product production to the US. ?";https://twitter.com/PetsVoteToo/status/796545167184502784
c3f37afa9efcf94b;BrandieCeasar;2016-11-10 03:30;"I've seen injustice within #blacklivesmatter ... like I don't get why people are finding @realDonaldTrump being president so hard to believe";https://twitter.com/BrandieCeasar/status/796540511473569793
c3f37afa9efcf94b;MomentumScalper;2016-11-10 03:25;"@Karla_Tango @realDonaldTrump DJT knows GS is a "pet bank" of criminal syndicate central banking hell. Trump needs to get sworn in then ;-)";https://twitter.com/MomentumScalper/status/796539194021703680
c3f37afa9efcf94b;AmericanFact;2016-11-10 03:09;"Protest well organized Union threat to @realdonaldtrump .To demonstrate their muscle. #Trumka needs to go to Jail. #GOP #DNC #TCOT #Teaparty";https://twitter.com/AmericanFact/status/796535198364168192
c3f37afa9efcf94b;BrandieCeasar;2016-11-10 03:06;"I'm 20 years old, bi-racial, a woman, and I voted. I accept @realDonaldTrump as my president. @POTUS is still in office so I'm okay.";https://twitter.com/BrandieCeasar/status/796534567637307397
c3f37afa9efcf94b;tahititay1;2016-11-10 03:03;"@realDonaldTrump thanks for making America hate again. Real poster up at @txst today @TexasTribune pic.twitter.com/XaUB7eBiJv";https://twitter.com/tahititay1/status/796533666117812224
c3f37afa9efcf94b;texastwinBBQ;2016-11-10 03:01;"@jca10c9 @realDonaldTrump @sfbjax pic.twitter.com/mi57Fm9vhZ";https://twitter.com/texastwinBBQ/status/796533132015050752
c3f37afa9efcf94b;GreginBlue;2016-11-10 02:55;"Bam! Glass ceiling was broken this campaign. @realDonaldTrump @HillaryClinton @POTUS @POTUSPressPool https:// twitter.com/kemberleekaye/ status/796414369374601225 …";https://twitter.com/GreginBlue/status/796531688335675392
c3f37afa9efcf94b;polymernoyz;2016-11-10 02:31;"Quick @realDonaldTrump , save those jobs! You promised! “General Motors will lay off 2,000 workers in January” https:// twitter.com/i/moments/7964 27731864956928 …";https://twitter.com/polymernoyz/status/796525555004899328
c3f37afa9efcf94b;polymernoyz;2016-11-10 02:26;"@ThomasPaine1593 @GovernorPerry @realDonaldTrump So you're available at @WholeFoods . That's pretty cool. Thanks for the mention, btdubbs.";https://twitter.com/polymernoyz/status/796524422169563136
c3f37afa9efcf94b;markwayne143;2016-11-10 02:15;"@docrocktex26 - yes they are, and the sad irony is they very folks that came out in droves for @realDonaldTrump will be first cut by him.";https://twitter.com/markwayne143/status/796521692315185152
c3f37afa9efcf94b;polymernoyz;2016-11-10 01:38;"@ThomasPaine1593 @GovernorPerry @realDonaldTrump Oh so clever to be insulted by an egg.";https://twitter.com/polymernoyz/status/796512339185045504
c3f37afa9efcf94b;Galorfinor;2016-11-10 01:08;"@TheBeerWench @TwitterMoments @realDonaldTrump same thing happened here in Austin from the UTx students, way to go young people";https://twitter.com/Galorfinor/status/796504723587235840
c3f37afa9efcf94b;BigDaddyCsp;2016-11-10 00:49;"Now I just wonder if @POTUS & @HillaryClinton will ask or check out of @realDonaldTrump birth certificate for him to make sure he born here?";https://twitter.com/BigDaddyCsp/status/796500033478729732
c3f37afa9efcf94b;shannonladiva;2016-11-10 00:47;"SIGN: Stand in solidarity against @realDonaldTrump 's agenda of fascism, racism, sexism & xenophobia. http:// bit.ly/2fDYP5w #ElectionDay";https://twitter.com/shannonladiva/status/796499588710535168
c3f37afa9efcf94b;MitchFlax;2016-11-10 00:38;"@realDonaldTrump Time to do work! What's your thoughts on the DOL Fiduciary Rule?";https://twitter.com/MitchFlax/status/796497191447707648
c3f37afa9efcf94b;AbeDelgado;2016-11-10 00:20;"@realDonaldTrump is now #PotusElect & although I voted against him I now have to support our new Leader & pray he uses his power to unite us";https://twitter.com/AbeDelgado/status/796492789232058368
c3f37afa9efcf94b;liberalraindrop;2016-11-10 00:11;"Pussy grabs back @realDonaldTrump";https://twitter.com/liberalraindrop/status/796490485187706880
c3f37afa9efcf94b;AndrewInAustin;2016-11-10 00:10;"@KellyannePolls @realDonaldTrump you should be press secretary for his admin";https://twitter.com/AndrewInAustin/status/796490075324432384
c3f37afa9efcf94b;PaulCobler;2016-11-09 23:29;"Anti @realDonaldTrump march has turned onto The Drag. #utprotests";https://twitter.com/PaulCobler/status/796479820171542530
c3f37afa9efcf94b;PaulCobler;2016-11-09 23:08;"Anti @realDonaldTrump march now headed down Lavaca St towards UT campus. #utprotests";https://twitter.com/PaulCobler/status/796474611940605952
c3f37afa9efcf94b;BigRyanPark;2016-11-09 22:58;"Hundreds protesting @realDonaldTrump at TX Capitol chanting " #NotmyPresident " "si, se puede" & "Out of your jobs & onto the streets" #trump pic.twitter.com/YCgrVEp2Hn";https://twitter.com/BigRyanPark/status/796472028517793792
c3f37afa9efcf94b;jenniferonFOX7;2016-11-09 22:47;"Congress Ave shut down in both directions right now during protest of President-Elect @realDonaldTrump @fox7austin pic.twitter.com/rBUxdsIFmA";https://twitter.com/jenniferonFOX7/status/796469379475054592
c3f37afa9efcf94b;rowlandville;2016-11-09 22:09;"@TheDemocrats abandoned blue collar men/women 25yrs ago. Abandoned @AFLCIO &Unions. Is how @realDonaldTrump won. #TakeOurPartyBack";https://twitter.com/rowlandville/status/796459817053261825
c3f37afa9efcf94b;frederickwalser;2016-11-09 21:56;"@1kenwilson24 @megynkelly @realDonaldTrump If Megan leaves Fox, she takes their ratings with her.";https://twitter.com/frederickwalser/status/796456521538277376
c3f37afa9efcf94b;mexicanedison;2016-11-09 21:56;"Again, @realDonaldTrump your legacy #trumpspawn pic.twitter.com/OK13w46kxf";https://twitter.com/mexicanedison/status/796456353459998720
c3f37afa9efcf94b;polymernoyz;2016-11-09 21:55;"#Dickless @GovernorPerry @realDonaldTrump Huzzah to the "cancer" on everything you claim you believe! A real win for 'merica #MAGA my ass.";https://twitter.com/polymernoyz/status/796456320761233408
c3f37afa9efcf94b;frederickwalser;2016-11-09 21:55;"@megynkelly @realDonaldTrump http://www. imdb.com/list/ls0000228 86/ … How some movies for diversion?";https://twitter.com/frederickwalser/status/796456269972279296
c3f37afa9efcf94b;dj_dwjohns1;2016-11-09 21:25;"@realDonaldTrump hang @PRyan @PRyan2016 he is a traitor and still dangerous. Keep promise and #draintheswamp and build that wall";https://twitter.com/dj_dwjohns1/status/796448586083004416
c3f37afa9efcf94b;nola_saint77;2016-11-09 21:22;"The sulking stops nov. 9th. #holdwashingtonaccountable http://www. house.gov/representative s/find/ … @SenSanders @thereaIbanksy @BklynMiddleton @realDonaldTrump";https://twitter.com/nola_saint77/status/796447910728728576
c3f37afa9efcf94b;NonOfficialFred;2016-11-09 21:05;"@realDonaldTrump How many Russian panocha hairs did it take to make your toupee?";https://twitter.com/NonOfficialFred/status/796443574980247552
c3f37afa9efcf94b;Balongy;2016-11-09 20:50;"@realDonaldTrump Wonderful Job Mr. President ! Thank You Sir !";https://twitter.com/Balongy/status/796439966792433664
c3f37afa9efcf94b;castirey93;2016-11-09 20:44;"so do you still believe that the election was rigged @realDonaldTrump ? fucking xenophobic, homophobic, racist, misogynistic asshole.";https://twitter.com/castirey93/status/796438406070992896
c3f37afa9efcf94b;Juanchez003;2016-11-09 20:39;"@brandiskywalker @AntonioArellano @realDonaldTrump @votolatino @latinorebels no wtf";https://twitter.com/Juanchez003/status/796437150766157824
c3f37afa9efcf94b;dougom;2016-11-09 20:28;"@RUSERIOUS86 @gene70 @realDonaldTrump I don't take orders from someone stupid enough to vote for a child molester. Off ya go!";https://twitter.com/dougom/status/796434319585771521
c3f37afa9efcf94b;byJamesMcCarthy;2016-11-09 20:17;"@seanhannity @realDonaldTrump says abusively biased media person. #tit";https://twitter.com/byJamesMcCarthy/status/796431639618297856
c3f37afa9efcf94b;kevadiva2;2016-11-09 20:09;"September 8 2016 aka The day that Political Correctness Died. #letskeepitthatway @FoxNews @realDonaldTrump";https://twitter.com/kevadiva2/status/796429608677736448
c3f37afa9efcf94b;jenningscreate;2016-11-09 19:59;"@realDonaldTrump YOU'RE SO FUCKING RIGHT";https://twitter.com/jenningscreate/status/796426927015940096
c3f37afa9efcf94b;HarqAlAda;2016-11-09 19:57;"#MAGA @realDonaldTrump @RealAlexJones https:// twitter.com/harqalada/stat us/796426311279452160 …";https://twitter.com/HarqAlAda/status/796426570126819328
c3f37afa9efcf94b;lizzyg08;2016-11-09 19:51;"@AmericanMex067 why? @realDonaldTrump has paid any of his taxes!! #NotMyPresident";https://twitter.com/lizzyg08/status/796424987125153798
c3f37afa9efcf94b;lizzyg08;2016-11-09 19:50;"@demonic @realDonaldTrump is more so! #oneignorantsob";https://twitter.com/lizzyg08/status/796424762742472710
c3f37afa9efcf94b;sarahphilips23;2016-11-09 19:41;"Follow @PaulCobler for updates on the students protesting @realDonaldTrump on campus https:// twitter.com/paulcobler/sta tus/796402538203545600 …";https://twitter.com/sarahphilips23/status/796422448942088196
c3f37afa9efcf94b;texan4bush;2016-11-09 19:07;". @realDonaldTrump America needs #justice ! Appoint @MayorRGiuliani as AG! #Merica";https://twitter.com/texan4bush/status/796413933158629376
c3f37afa9efcf94b;texan4bush;2016-11-09 19:05;". @realDonaldTrump appoint Senator @tedcruz to #SCOTUS ASAP!";https://twitter.com/texan4bush/status/796413303346102275
c3f37afa9efcf94b;longhornblondie;2016-11-09 19:01;"#ProLifeGeneration #defundplannedparenthood http://www. lifenews.com/2016/11/09/pro -life-america-now-we-must-hold-donald-trumps-feet-to-the-fire/ … @realDonaldTrump @HouseGOP @Senate @tedcruz";https://twitter.com/longhornblondie/status/796412468704804864
c3f37afa9efcf94b;microcurrentgal;2016-11-09 18:54;"@realDonaldTrump the stars shine bright deep in the heart of Texas @FoxNews @SheriffClarke @seanhannity @bookluvr2000 @RealBenCarson";https://twitter.com/microcurrentgal/status/796410600687599616
c3f37afa9efcf94b;dirtymexican512;2016-11-09 18:43;"@realDonaldTrump fuck you";https://twitter.com/dirtymexican512/status/796407940450283521
c3f37afa9efcf94b;dj_dwjohns1;2016-11-09 18:35;"@theglobaluniter @TerreBehlog @realDonaldTrump @CNNMoney funny what a 15% tax rate does to corporate earnings forecasts";https://twitter.com/dj_dwjohns1/status/796405780824129536
c3f37afa9efcf94b;texan4bush;2016-11-09 18:24;"@netanyahu @realDonaldTrump Howdy America! Pay attention! This is an important message! #Merica";https://twitter.com/texan4bush/status/796403022167506944
c3f37afa9efcf94b;vickster0_0;2016-11-09 18:22;"Thanks @realDonaldTrump for inspiring me to bring change to my community so that someone like you will never be able to run for office again";https://twitter.com/vickster0_0/status/796402690968391680
